chain_id,day,user_id,length,score_mean,score_min
36103,1,4043267,2,0.6554,0.6554
36104,0,898926,2,0.9139,0.9139
36104,1,3606350,2,0.9139,0.9139
36105,0,505714,2,0.9922,0.9922
36105,1,1472007,2,0.9922,0.9922
36106,0,4437881,2,0.6532,0.6532
36106,1,4429778,2,0.6532,0.6532
36107,0,1030010,2,0.6731,0.6731
36107,1,1915442,2,0.6731,0.6731
36108,0,1161082,2,0.8462,0.8462
36108,1,1929975,2,0.8462,0.8462
36109,0,767871,2,0.8917,0.8917
36109,1,4881331,2,0.8917,0.8917
36110,0,243584,2,0.9707,0.9707
36110,1,1748646,2,0.9707,0.9707
36111,0,112511,2,0.9148,0.9148
36111,1,1664945,2,0.9148,0.9148
36112,0,1554306,2,0.6529,0.6529
36112,1,4356142,2,0.6529,0.6529
36113,0,636802,2,0.718,0.718
36113,1,1539350,2,0.718,0.718
36114,0,1292164,2,0.7107,0.7107
36114,1,4344112,2,0.7107,0.7107
36115,0,505735,2,0.8667,0.8667
36115,1,2063684,2,0.8667,0.8667
36116,0,505739,2,0.8326,0.8326
36116,1,4006961,2,0.8326,0.8326
36117,0,636815,2,0.9791,0.9791
36117,1,3811214,2,0.9791,0.9791
36118,0,636816,2,0.6553,0.6553
36118,1,4567001,2,0.6553,0.6553
36119,0,1292175,2,0.65,0.65
36119,1,4609892,2,0.65,0.65
36120,0,2733970,2,0.6556,0.6556
36120,1,1876348,2,0.6556,0.6556
36121,0,1554338,2,0.7609,0.7609
36121,1,3706031,2,0.7609,0.7609
36122,0,636838,2,0.8321,0.8321
36122,1,1922988,2,0.8321,0.8321
36123,0,636839,2,0.6521,0.6521
36123,1,3760381,2,0.6521,0.6521
36124,0,898987,2,0.8297,0.8297
36124,1,1380080,2,0.8297,0.8297
36125,0,1161137,2,0.7667,0.7667
36125,1,4274866,2,0.7667,0.7667
36126,0,243634,2,0.8834,0.8834
36126,1,2100335,2,0.8834,0.8834
36127,0,243642,2,0.8238,0.8238
36127,1,3860317,2,0.8238,0.8238
36128,0,636863,2,0.7796,0.7796
36128,1,2037565,2,0.7796,0.7796
36129,0,1292232,2,0.7208,0.7208
36129,1,2007075,2,0.7208,0.7208
36130,0,505801,2,0.8214,0.8214
36130,1,1501661,2,0.8214,0.8214
36131,0,505812,2,0.8339,0.8339
36131,1,1965696,2,0.8339,0.8339
36132,0,899031,2,0.79,0.79
36132,1,4119691,2,0.79,0.79
36133,0,899033,2,0.8925,0.8925
36133,1,1775972,2,0.8925,0.8925
36134,0,505827,2,0.7808,0.7808
36134,1,3961856,2,0.7808,0.7808
36135,0,899044,2,0.8581,0.8581
36135,1,4236588,2,0.8581,0.8581
36136,0,1292261,2,0.6667,0.6667
36136,1,1648054,2,0.6667,0.6667
36137,0,374757,2,0.8455,0.8455
36137,1,1753197,2,0.8455,0.8455
36138,0,2209775,2,0.6509,0.6509
36138,1,5531109,2,0.6509,0.6509
36139,0,505840,2,0.865,0.865
36139,1,4046640,2,0.865,0.865
36140,0,1161204,2,0.65,0.65
36140,1,6699175,2,0.65,0.65
36141,0,243703,2,0.902,0.902
36141,1,4229446,2,0.902,0.902
36142,0,243704,2,0.9634,0.9634
36142,1,4402377,2,0.9634,0.9634
36143,0,1161209,2,0.6667,0.6667
36143,1,4263080,2,0.6667,0.6667
36144,0,1161210,2,0.6517,0.6517
36144,1,1817778,2,0.6517,0.6517
36145,0,243705,2,0.65,0.65
36145,1,1522951,2,0.65,0.65
36146,0,1161212,2,0.6899,0.6899
36146,1,2190671,2,0.6899,0.6899
36147,0,1292289,2,0.6662,0.6662
36147,1,4174583,2,0.6662,0.6662
36148,0,243716,2,0.8413,0.8413
36148,1,1806595,2,0.8413,0.8413
36149,0,112645,2,0.7083,0.7083
36149,1,4032031,2,0.7083,0.7083
36150,0,243720,2,0.825,0.825
36150,1,4175831,2,0.825,0.825
36151,0,243723,2,0.9045,0.9045
36151,1,1572513,2,0.9045,0.9045
36152,0,374796,2,0.8167,0.8167
36152,1,1869240,2,0.8167,0.8167
36153,0,505872,2,0.7,0.7
36153,1,3439847,2,0.7,0.7
36154,0,243730,2,0.825,0.825
36154,1,3859463,2,0.825,0.825
36155,0,2340883,2,0.65,0.65
36155,1,1670481,2,0.65,0.65
36156,0,768022,2,0.9167,0.9167
36156,1,6264868,2,0.9167,0.9167
36157,0,1030167,2,0.6553,0.6553
36157,1,4595142,2,0.6553,0.6553
36158,0,1030170,2,0.675,0.675
36158,1,2058071,2,0.675,0.675
36159,0,374815,2,0.7688,0.7688
36159,1,3929064,2,0.7688,0.7688
36160,0,243743,2,0.6516,0.6516
36160,1,1492261,2,0.6516,0.6516
36161,0,1423395,2,0.6552,0.6552
36161,1,1843812,2,0.6552,0.6552
36162,0,1161254,2,0.8971,0.8971
36162,1,3590784,2,0.8971,0.8971
36163,0,899112,2,0.8443,0.8443
36163,1,1875854,2,0.8443,0.8443
36164,0,1161258,2,0.6556,0.6556
36164,1,4643117,2,0.6556,0.6556
36165,0,1161260,2,0.6511,0.6511
36165,1,4242646,2,0.6511,0.6511
